id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:ASN00007099,"YARRABUBBA, AS",2021-03-04,1914-07-01,-27.1308,450.0,118.7803,0.9482,METERS
GHCND:ASN00007101,"MUNARRA, AS",2020-08-16,1921-01-01,-26.2822,500.0,118.6933,0.864,METERS
GHCND:ASN00007103,"NEDS CREEK, AS",2021-03-13,1947-01-01,-25.48,600.0,119.6492,0.9585,METERS
GHCND:ASN00007080,"THREE RIVERS, AS",2019-04-13,1907-09-01,-25.1256,520.0,119.1514,0.8155,METERS
GHCND:ASN00007081,"THUNDELARRA, AS",2021-03-04,1907-01-01,-28.8928,353.0,117.1333,0.9752,METERS
GHCND:ASN00007083,"TUREE CREEK, AS",2021-03-14,1920-01-01,-23.6239,530.0,118.6561,0.908,METERS
GHCND:ASN00007130,"MILLY MILLY, AS",2018-06-19,1899-01-01,-26.0747,500.0,116.6942,0.8516,METERS
GHCND:ASN00007134,"MURCHISON DOWNS, AS",2021-03-04,1914-11-01,-26.795,500.0,118.9842,0.9363,METERS
GHCND:ASN00007105,"WOODLANDS, AS",2019-12-31,1955-08-01,-24.8094,519.0,118.1111,0.826,METERS
GHCND:ASN00007154,"WYNYANGOO, AS",2019-12-31,1963-01-01,-27.9369,400.0,118.1889,0.8804,METERS
GHCND:ASN00007157,"DALGARANGA, AS",2015-04-30,1913-01-01,-27.7744,450.0,117.0156,0.7899,METERS
GHCND:AGM00060535,"DJELFA TLETSI, AG",2021-03-10,1973-01-01,34.683,1144.0,3.25,0.9196,METERS
GHCND:AGM00060581,"OUED IRARA, AG",2021-03-10,1965-03-10,31.673,141.1,6.14,0.8501,METERS
GHCND:ASN00006103,"MIDDALYA, AS",2018-07-31,1911-01-01,-23.9064,100.0,114.7681,0.8861,METERS
GHCND:ARM00087022,"GENERAL ENRIQUE MOSCONI TARTA, AR",2021-03-10,1973-01-01,-22.62,449.0,-63.794,0.8065,METERS
GHCND:ARM00087506,"MALARGUE, AR",2021-03-10,1967-06-05,-35.494,1430.1,-69.574,0.8758,METERS
GHCND:ASN00003022,"QUANBUN DOWNS, AS",2019-12-31,1898-09-01,-18.3817,100.0,125.2267,0.815,METERS
GHCND:ASN00005051,"EXMOUTH TOWN, AS",2021-03-14,1967-06-08,-21.9303,13.0,114.1256,0.8419,METERS
GHCND:ASN00005082,"ERAMURRA POOL, AS",2021-02-28,1987-06-05,-21.0544,50.0,116.2575,0.9657,METERS
GHCND:ASN00006040,"MINNIE CREEK, AS",2020-02-29,1900-10-01,-24.0306,300.0,115.6967,0.8834,METERS
GHCND:ASN00006068,"WAHROONGA, AS",2021-03-03,1953-01-01,-25.4906,40.0,114.3981,0.8557,METERS
GHCND:ASN00006098,"WEEDARRAH, AS",2018-01-03,1985-06-01,-25.0294,300.0,115.8628,0.7577,METERS
GHCND:ASN00007019,"BULLOO DOWNS, AS",2021-03-04,1917-11-01,-24.0019,600.0,119.5725,0.8999,METERS
GHCND:ASN00007047,"MEELINE STATION, AS",2020-12-31,1923-01-01,-28.4467,450.0,118.2675,0.7818,METERS
GHCND:ASN00007078,"SHERWOOD, AS",2020-12-31,1925-06-01,-26.5597,500.0,118.5397,0.8939,METERS
GHCND:ASN00004035,"ROEBOURNE, AS",2015-01-10,1887-03-01,-20.7767,12.0,117.1456,0.9096,METERS
GHCND:ASN00004006,"BONNEY DOWNS, AS",2021-03-13,1907-01-01,-22.1828,480.0,119.935,0.9394,METERS
GHCND:ASN00004032,"PORT HEDLAND AIRPORT, AS",2021-03-14,1942-08-01,-20.3725,6.4,118.6317,0.9868,METERS
GHCND:ASN00007023,"DOOLGUNNA, AS",2021-03-12,1929-07-01,-25.6864,600.0,119.2258,0.9269,METERS
GHCND:ASN00007153,"PRAIRIE DOWNS, AS",2019-12-31,1968-05-01,-23.5531,620.0,119.1478,0.7981,METERS
GHCND:ASN00007176,"NEWMAN AERO, AS",2021-03-14,1971-10-01,-23.4169,524.0,119.7989,0.8977,METERS
GHCND:ASN00007177,"MININER, AS",2021-03-14,1964-04-01,-23.6042,450.0,117.6892,0.9855,METERS
GHCND:ASN00005020,"NINGALOO, AS",2018-08-31,1898-10-01,-22.6975,10.0,113.6747,0.9304,METERS
GHCND:ASN00007185,"PARABURDOO AERO, AS",2021-03-14,1974-06-01,-23.1725,423.7,117.7494,0.9674,METERS
GHCND:ASN00007193,"GLEN STATION, AS",2021-01-31,1982-01-01,-27.0503,450.0,117.6503,0.9481,METERS
GHCND:ASN00007195,"BYRO, AS",2021-02-17,1898-11-01,-26.0783,300.0,116.1533,0.7528,METERS
GHCND:ASN00007197,"CHALLA, AS",2021-03-04,1896-04-01,-28.2817,400.0,118.3111,0.9376,METERS
GHCND:ASN00008000,"AJANA, AS",2013-05-08,1917-08-01,-27.9608,210.0,114.6339,0.8386,METERS
GHCND:ASN00007179,"TANGADEE, AS",2021-03-11,1960-01-01,-24.4114,550.0,118.9408,0.868,METERS
GHCND:ASN00007180,"MARYMIA, AS",2020-11-30,1972-10-01,-25.0386,600.0,120.0064,0.8365,METERS
GHCND:ASN00008005,"BARBERTON, AS",2021-03-03,1911-08-01,-30.7294,200.0,116.02,0.9622,METERS
GHCND:ASN00008008,"BERKSHIRE VALLEY, AS",2021-03-05,1907-01-01,-30.5831,230.0,116.135,0.9902,METERS
GHCND:ASN00008009,"BINDI BINDI EAST, AS",2018-02-25,1929-02-01,-30.6286,300.0,116.3861,0.7654,METERS
GHCND:ASN00008010,"BINNU, AS",2015-11-30,1929-10-01,-28.0403,260.0,114.675,0.9466,METERS
GHCND:ASN00008013,"BOWGADA, AS",2021-03-04,1907-01-01,-29.3303,300.0,116.1433,0.9277,METERS
GHCND:ASN00008014,"DALWALLINU NORTH, AS",2021-01-31,1930-02-01,-30.2192,300.0,116.7783,0.7905,METERS
GHCND:ASN00008016,"GLENFERRIE, AS",2021-02-03,1913-09-01,-30.445,330.0,117.0406,0.971,METERS
GHCND:ASN00008017,"BUNTINE, AS",2017-06-30,1915-06-01,-29.9869,320.0,116.5711,0.8048,METERS
GHCND:ASN00008021,"SUNNYDALE, AS",2012-12-31,1957-02-01,-30.0425,320.0,116.6981,0.8505,METERS
GHCND:ASN00008022,"BALGERBINE, AS",2020-12-31,1959-05-01,-30.2911,300.0,116.3306,0.9858,METERS
GHCND:ASN00008025,"CARNAMAH, AS",2021-03-12,1887-12-01,-29.6889,268.0,115.8869,0.8467,METERS
GHCND:ASN00008028,"NABAWA, AS",2021-03-03,1905-11-01,-28.5008,145.0,114.7897,0.9655,METERS
GHCND:ASN00008002,"BALLIDU, AS",2021-03-04,1911-01-01,-30.5967,300.0,116.7714,0.9048,METERS
GHCND:ASN00008004,"BALLINE, AS",2020-10-31,1930-06-01,-28.0058,100.0,114.2206,0.9545,METERS
GHCND:ASN00008037,"COOROW, AS",2021-02-08,1912-01-01,-29.8819,280.0,116.0233,0.9294,METERS
GHCND:ASN00008039,"DALWALLINU COMPARISON, AS",2012-08-31,1912-09-01,-30.2772,335.0,116.6619,0.9868,METERS
GHCND:ASN00008044,"DONGARA, AS",2021-02-15,1884-01-01,-29.2528,9.0,114.9306,0.8046,METERS
GHCND:ASN00008046,"DUNOLLY, AS",2016-09-30,1906-03-01,-30.9133,350.0,116.8092,0.8782,METERS
GHCND:ASN00008047,"FAIRFIELD, AS",2020-11-15,1919-11-01,-29.4714,260.0,115.8528,0.8024,METERS
GHCND:ASN00008051,"GERALDTON AIRPORT, AS",2021-03-10,1941-08-23,-28.7953,33.0,114.6975,0.9834,METERS
GHCND:ASN00008052,"GLENEVA, AS",2021-03-04,1919-05-01,-28.17,260.0,114.7614,0.8989,METERS
GHCND:ASN00008057,"GREEN GROVE, AS",2021-01-31,1951-04-01,-29.5486,30.0,115.0689,0.9623,METERS
GHCND:ASN00008064,"INDARRIE, AS",2020-11-30,1923-12-01,-30.6719,320.0,116.3078,0.9629,METERS
GHCND:ASN00008065,"ISSEKA, AS",2020-12-31,1915-07-01,-28.4292,180.0,114.6542,0.9685,METERS
GHCND:ASN00008066,"KOKARDINE, AS",2021-03-04,1907-09-01,-30.7008,310.0,117.0608,0.9872,METERS
GHCND:ASN00008067,"KOOBABBIE, AS",2021-01-31,1911-01-01,-29.9414,280.0,116.2003,0.9974,METERS
GHCND:ASN00008075,"LYNTON, AS",2021-02-06,1914-09-01,-28.2103,15.0,114.305,0.8605,METERS
GHCND:ASN00008077,"HIGHFIELDS, AS",2021-03-12,1956-12-01,-29.6006,270.0,115.9392,0.9485,METERS
GHCND:ASN00008078,"MALLEE VALE, AS",2020-11-02,1935-01-01,-29.2419,300.0,115.7794,0.8418,METERS
GHCND:ASN00008079,"MANARRA, AS",2021-02-08,1907-01-01,-29.0711,260.0,115.6261,0.7967,METERS
GHCND:ASN00008081,"MELLENBYE, AS",2013-07-31,1904-01-01,-28.8883,340.0,116.1947,0.7964,METERS
GHCND:ASN00008085,"MILING, AS",2020-07-17,1924-10-01,-30.4919,250.0,116.3628,0.9342,METERS
GHCND:ASN00008060,"SOUTH HOLMWOOD, AS",2021-03-04,1921-01-01,-29.0364,240.0,115.5536,0.9876,METERS
GHCND:ASN00008061,"HYDE PARK, AS",2020-12-31,1911-02-01,-30.2842,340.0,116.6328,0.9931,METERS
GHCND:ASN00008095,"MULLEWA, AS",2021-03-13,1896-02-01,-28.5367,268.0,115.5142,0.9004,METERS
GHCND:ASN00008096,"MUMBY, AS",2020-11-14,1903-01-01,-28.1525,200.0,114.5689,0.9438,METERS
GHCND:ASN00008100,"NORTHAMPTON, AS",2021-03-11,1882-01-01,-28.3456,180.0,114.6367,0.833,METERS
GHCND:ASN00008104,"OGILVIE, AS",2020-12-31,1910-08-01,-28.1544,280.0,114.6692,0.9912,METERS
GHCND:ASN00008106,"PERANGERY, AS",2016-06-04,1910-09-01,-29.3692,280.0,116.4061,0.9208,METERS
GHCND:ASN00008107,"PERENJORI, AS",2021-03-04,1918-01-01,-29.4417,290.0,116.2875,0.8812,METERS
GHCND:ASN00008113,"RIVERSIDE, AS",2021-03-11,1929-07-01,-27.8325,200.0,114.7364,0.9578,METERS
GHCND:ASN00008087,"MINDALLA, AS",2021-03-04,1913-01-01,-30.4228,300.0,116.4583,0.877,METERS
GHCND:ASN00008088,"MINGENEW, AS",2021-03-04,1896-01-01,-29.1906,153.0,115.4414,0.865,METERS
GHCND:ASN00008121,"THREE SPRINGS, AS",2021-03-04,1907-01-01,-29.5339,249.0,115.7628,0.9527,METERS
GHCND:ASN00008126,"MINARU, AS",2017-06-30,1932-01-01,-29.8497,280.0,116.2289,0.8722,METERS
GHCND:ASN00008128,"TENINDEWA BINDU, AS",2020-09-19,1915-07-01,-28.5536,180.0,115.2456,0.9181,METERS
GHCND:ASN00008130,"WATHEROO, AS",2021-03-04,1899-12-01,-30.2992,259.0,116.0589,0.8617,METERS
GHCND:ASN00008137,"WONGAN HILLS, AS",2021-03-14,1907-01-01,-30.8917,283.0,116.7186,0.9934,METERS
GHCND:ASN00008139,"WUBIN, AS",2021-03-04,1922-01-01,-30.1069,330.0,116.6328,0.8706,METERS
GHCND:ASN00008141,"WILLIGULLI NORTH, AS",2016-07-31,1907-01-01,-28.3811,100.0,114.4531,0.7505,METERS
GHCND:ASN00008116,"SANDSPRINGS, AS",2021-02-08,1901-01-01,-28.7894,220.0,114.9417,0.7717,METERS
GHCND:ASN00008147,"YUNA, AS",2021-03-04,1909-08-01,-28.325,270.0,114.9589,0.9648,METERS
GHCND:ASN00008151,"WALEBING, AS",2021-02-07,1885-01-01,-30.665,300.0,116.1386,0.7521,METERS
GHCND:ASN00008157,"CANNA, AS",2021-03-04,1915-10-01,-28.8978,340.0,115.8628,0.959,METERS
GHCND:ASN00008168,"HOWATHARRA, AS",2021-02-08,1911-08-01,-28.5467,70.0,114.6244,0.7884,METERS
GHCND:ASN00008144,"YARRAGADEE, AS",2014-05-06,1906-02-01,-29.0767,160.0,115.4092,0.9286,METERS
GHCND:ASN00008146,"YTINICHE, AS",2021-01-31,1913-01-01,-30.0706,300.0,116.2092,0.9722,METERS
GHCND:ASN00008178,"YONGARLOO, AS",2020-01-31,1946-01-01,-29.1858,300.0,115.7406,0.8313,METERS
GHCND:ASN00008179,"EAST KONDUT, AS",2020-12-31,1947-01-01,-30.6583,300.0,116.9344,0.9273,METERS
GHCND:ASN00008225,"ENEABBA, AS",2017-03-23,1964-05-01,-29.8183,100.0,115.2722,0.9304,METERS
GHCND:ASN00008230,"ELENA, AS",2020-12-31,1943-01-01,-30.3817,290.0,116.7217,0.8593,METERS
GHCND:ASN00008233,"FIVE GUMS, AS",2018-12-31,1945-01-01,-29.4847,330.0,116.0703,0.9417,METERS
GHCND:ASN00008234,"BYRON, AS",2020-09-19,1968-08-01,-28.5675,180.0,115.2814,0.814,METERS
GHCND:ASN00008238,"HAKEA, AS",2021-01-31,1908-08-15,-30.0989,350.0,116.2339,0.8892,METERS
GHCND:ASN00008251,"KALBARRI, AS",2021-03-14,1970-11-01,-27.7119,6.0,114.165,0.9953,METERS
GHCND:ASN00008254,"KONDUT, AS",2021-03-04,1931-04-01,-30.7092,280.0,116.7744,0.9568,METERS
GHCND:ASN00008261,"MINDARA, AS",2014-11-26,1972-04-01,-29.0636,240.0,115.1753,0.8238,METERS
GHCND:ASN00008264,"WANARRA, AS",2021-01-31,1973-06-01,-29.5147,290.0,116.8011,0.8367,METERS
GHCND:ASN00008271,"NINDETHANA FARM, AS",2021-02-28,1977-10-01,-28.8114,340.0,115.9675,0.9919,METERS
GHCND:ASN00008273,"ARENA, AS",2021-03-03,1980-07-01,-29.3586,280.0,115.4503,0.9878,METERS
GHCND:ASN00008274,"NARALING, AS",2021-02-28,1982-01-01,-28.4194,200.0,114.8186,0.9911,METERS
GHCND:ASN00008276,"IRWIN HOUSE, AS",2020-11-02,1982-06-01,-29.2236,60.0,115.1075,0.9166,METERS
GHCND:ASN00008283,"KARAWA, AS",2021-01-31,1986-05-01,-30.1453,320.0,116.3844,0.9968,METERS
GHCND:ASN00008285,"MATARANKA, AS",2021-02-28,1987-10-02,-28.3181,300.0,114.7614,0.9698,METERS
GHCND:ASN00008288,"GHURKA, AS",2020-10-31,1972-01-01,-28.2575,200.0,114.6033,0.9532,METERS
GHCND:ASN00008292,"TAWARRI WEST, AS",2020-11-30,1975-01-01,-28.5164,240.0,115.37,0.977,METERS
GHCND:ASN00008294,"WANDANA, AS",2021-03-04,1960-01-01,-28.2094,260.0,115.285,0.9643,METERS
GHCND:ASN00008278,"WARRADARGE, AS",2020-08-31,1980-04-01,-30.0722,210.0,115.3136,0.8105,METERS
GHCND:ASN00008280,"EURARDY, AS",2021-03-04,1983-08-01,-27.5658,220.0,114.6733,0.895,METERS
GHCND:ASN00009001,"ARMADALE, AS",2019-01-31,1903-02-01,-32.1303,55.0,116.0053,0.892,METERS
GHCND:ASN00009006,"CHELSEA, AS",2020-12-31,1930-10-01,-30.6256,200.0,115.7803,0.7737,METERS
GHCND:ASN00009007,"CHIDLOW, AS",2021-03-12,1891-01-01,-31.8622,300.0,116.2658,0.8231,METERS
GHCND:ASN00009009,"LOWER CHITTERING, AS",2021-02-28,1915-06-01,-31.605,100.0,116.1114,0.9623,METERS
GHCND:ASN00009010,"CHURCHMAN BROOK, AS",2019-02-28,1911-01-01,-32.1486,300.0,116.0761,0.8991,METERS
GHCND:ASN00009015,"KARRAGULLEN NORTH, AS",2021-03-12,1962-01-01,-32.0892,330.0,116.125,0.7802,METERS
GHCND:ASN00009018,"GINGIN, AS",2021-03-10,1891-02-01,-31.3461,92.0,115.9031,0.8266,METERS
GHCND:ASN00009026,"MIMIGARRA, AS",2014-09-30,1952-01-01,-30.8533,130.0,115.4456,0.8681,METERS
GHCND:ASN00009030,"MUNDARING, AS",2021-03-12,1888-01-01,-31.8972,300.0,116.1575,0.7834,METERS
GHCND:ASN00009031,"MUNDARING WEIR, AS",2019-02-28,1900-02-01,-31.9564,190.0,116.1642,0.9145,METERS
GHCND:ASN00009033,"NEW NORCIA, AS",2021-03-05,1883-11-01,-30.9719,220.0,116.2089,0.8251,METERS
GHCND:ASN00009037,"BADGINGARRA RESEARCH STATION, AS",2021-03-14,1962-04-01,-30.3381,275.0,115.5394,0.9155,METERS
GHCND:ASN00009039,"SERPENTINE, AS",2021-03-14,1907-01-01,-32.3536,120.0,116.005,0.8313,METERS
GHCND:ASN00009040,"WANNAMAL, AS",2021-02-18,1906-02-01,-31.1428,170.0,116.0539,0.9076,METERS
GHCND:ASN00009044,"WUNGONG DAM, AS",2019-02-28,1913-10-01,-32.1969,200.0,116.0617,0.8933,METERS
GHCND:ASN00009023,"JARRAHDALE, AS",2021-03-14,1882-02-01,-32.3342,240.0,116.0755,0.7591,METERS
GHCND:ASN00009024,"MARBLING, AS",2021-01-31,1943-01-01,-31.5608,150.0,116.0842,0.9955,METERS
GHCND:ASN00009054,"TAMBREY, AS",2015-07-31,1938-02-01,-30.6033,300.0,115.6428,0.7519,METERS
GHCND:ASN00009064,"KWINANA BP REFINERY, AS",2012-10-31,1955-03-01,-32.2258,4.0,115.7611,0.971,METERS
GHCND:ASN00009066,"GIDGEGANNUP, AS",2021-03-14,1957-01-01,-31.7908,290.0,116.1975,0.9223,METERS
GHCND:ASN00009106,"GOSNELLS CITY, AS",2021-03-13,1961-04-01,-32.0486,10.0,115.9839,0.9188,METERS
GHCND:ASN00009111,"KARNET, AS",2021-03-13,1963-12-05,-32.44,286.0,116.0744,0.9808,METERS
GHCND:ASN00009131,"JURIEN BAY, AS",2021-03-14,1968-12-01,-30.3081,1.6,115.0311,0.9764,METERS
GHCND:ASN00009133,"LAKE LESCHENAULTIA, AS",2018-12-31,1969-04-01,-31.8511,260.0,116.2539,0.8526,METERS
GHCND:ASN00009137,"CARDUP, AS",2012-07-31,1970-06-01,-32.2475,50.0,116.0172,0.9857,METERS
GHCND:ASN00009144,"BARAMBA, AS",2020-12-31,1970-04-01,-31.0769,60.0,115.5083,0.845,METERS
GHCND:ASN00009114,"LANCELIN, AS",2021-03-14,1965-10-07,-31.0164,4.0,115.33,0.9969,METERS
GHCND:ASN00009115,"SERPENTINE MAIN DAM, AS",2016-05-31,1963-01-01,-32.4022,220.0,116.1039,0.973,METERS
GHCND:ASN00009151,"SUBIACO TREATMENT PLANT, AS",2021-02-08,1967-07-03,-31.9556,20.0,115.7928,0.9658,METERS
GHCND:ASN00009168,"KARRAGULLEN, AS",2019-12-31,1972-09-14,-32.1189,300.0,116.1206,0.9787,METERS
GHCND:ASN00009172,"JANDAKOT AERO, AS",2021-03-14,1972-10-01,-32.1011,30.0,115.8794,0.9516,METERS
GHCND:ASN00009193,"ROTTNEST ISLAND, AS",2021-03-14,1983-07-01,-32.0069,43.1,115.5022,0.835,METERS
GHCND:ASN00009194,"MEDINA RESEARCH CENTRE, AS",2018-01-12,1983-04-01,-32.2208,14.0,115.8075,0.9937,METERS
GHCND:ASN00009199,"LEEMAN, AS",2021-02-28,1983-02-01,-29.9486,2.0,114.9781,0.8312,METERS
GHCND:ASN00009202,"MOUNT HELENA, AS",2020-01-31,1986-10-17,-31.8344,300.0,116.2197,0.9932,METERS
GHCND:ASN00009206,"PICKERING BROOK, AS",2018-12-31,1974-05-01,-32.0381,280.0,116.1264,0.9214,METERS
GHCND:ASN00009207,"PICKERING BROOK NORTH, AS",2021-01-31,1988-01-01,-32.0208,220.0,116.1167,0.9641,METERS
GHCND:ASN00009181,"SWAN VIEW, AS",2014-08-30,1973-10-01,-31.8817,80.0,116.0592,0.9422,METERS
GHCND:ASN00009182,"MAIDA VALE, AS",2021-03-12,1975-05-01,-31.9544,25.0,116.0014,0.809,METERS
GHCND:ASN00009183,"TWO ROCKS, AS",2012-09-30,1975-12-01,-31.4978,20.0,115.5914,0.8603,METERS
GHCND:ASN00009216,"VICTORIA DAM, AS",2018-08-31,1968-11-22,-32.0394,160.0,116.0656,0.9732,METERS
GHCND:ASN00009219,"LUPIN VALLEY, AS",2014-12-31,1980-04-01,-30.6919,210.0,115.8119,0.7728,METERS
GHCND:ASN00009240,"BICKLEY, AS",2021-03-14,1969-01-01,-32.0056,384.0,116.1364,0.976,METERS
GHCND:ASN00009209,"SPRINGDALE, AS",2013-05-31,1970-12-01,-32.4331,280.0,116.0289,0.9261,METERS
GHCND:ASN00009210,"LAKE NAMMEN, AS",2021-03-07,1971-01-01,-30.8928,70.0,115.5789,0.8262,METERS
GHCND:ASN00009211,"PINDARITA, AS",2019-10-31,1971-01-01,-30.2892,150.0,115.3203,0.8181,METERS
GHCND:ASN00009257,"FORRESTDALE, AS",2021-02-28,1986-02-01,-32.1569,20.0,115.9275,0.9886,METERS
GHCND:ASN00009500,"ALBANY, AS",2021-03-14,1877-02-01,-35.0289,3.0,117.8808,0.7898,METERS
GHCND:ASN00009501,"ARUNDEL, AS",2019-08-06,1912-06-20,-34.4769,260.0,117.4811,0.9163,METERS
GHCND:ASN00009507,"BANNISTER, AS",2021-01-31,1885-01-01,-32.6836,350.0,116.5194,0.8243,METERS
GHCND:ASN00009509,"BODDINGTON SHIRE, AS",2021-01-31,1915-09-11,-32.8053,213.0,116.4711,0.8918,METERS
GHCND:ASN00009513,"BRUNSWICK JUNCTION, AS",2021-03-06,1909-01-01,-33.2136,30.0,115.85,0.9561,METERS
GHCND:ASN00009518,"CAPE LEEUWIN, AS",2021-03-14,1903-02-01,-34.3728,13.0,115.1358,0.9666,METERS
GHCND:ASN00009519,"CAPE NATURALISTE, AS",2021-03-14,1907-01-01,-33.5372,109.0,115.0189,0.9897,METERS
GHCND:ASN00009520,"CAPE RICHE, AS",2021-02-28,1897-01-01,-34.6086,40.0,118.7511,0.8636,METERS
GHCND:ASN00009523,"ILLALANGI, AS",2020-12-31,1912-01-01,-34.9728,200.0,117.2669,0.8544,METERS
GHCND:ASN00009527,"DARDANUP EAST, AS",2021-01-31,1935-06-01,-33.3969,40.0,115.7833,0.9988,METERS
GHCND:ASN00009530,"DEESIDE, AS",2020-12-31,1903-02-01,-34.3772,140.0,116.4144,0.9516,METERS
GHCND:ASN00009504,"BOYUP BROOK, AS",2020-12-31,1913-08-13,-33.8325,200.0,116.3894,0.9243,METERS
GHCND:ASN00009505,"BALINGUP, AS",2017-03-27,1924-10-15,-33.7864,120.0,115.9814,0.9211,METERS
GHCND:ASN00009506,"BANGALUP, AS",2021-01-31,1920-01-01,-34.4678,180.0,116.9169,0.9917,METERS
GHCND:ASN00009538,"DWELLINGUP, AS",2021-03-14,1934-02-01,-32.7103,267.0,116.0594,0.9965,METERS
GHCND:ASN00009547,"FOREST GROVE, AS",2021-02-28,1925-12-01,-34.0717,60.0,115.0986,0.9851,METERS
GHCND:ASN00009551,"GRASSMERE, AS",2016-10-21,1907-01-01,-35.0151,10.0,117.7577,0.9807,METERS
GHCND:ASN00009552,"GREENBUSHES, AS",2021-03-10,1896-02-01,-33.8564,310.0,116.0553,0.8323,METERS
GHCND:ASN00009556,"ALDERVALE, AS",2020-12-10,1907-02-01,-33.9781,200.0,116.3336,0.8923,METERS
GHCND:ASN00009557,"HOPETOUN, AS",2021-03-13,1907-01-01,-33.9497,15.0,120.1258,0.8894,METERS
GHCND:ASN00009559,"KALGAN RIVER, AS",2020-12-31,1911-01-23,-34.9097,50.0,117.9942,0.9014,METERS
GHCND:ASN00009534,"DONNYBROOK, AS",2021-03-13,1907-01-01,-33.5719,63.0,115.8247,0.9976,METERS
GHCND:ASN00009572,"MANDURAH PARK, AS",2017-10-27,1907-02-01,-32.5031,15.0,115.7664,0.8657,METERS
GHCND:ASN00009573,"MANJIMUP, AS",2021-03-14,1916-01-01,-34.2508,286.7,116.145,0.9847,METERS
GHCND:ASN00009574,"MARGARET RIVER, AS",2021-03-12,1928-12-01,-33.9592,80.0,115.0642,0.8955,METERS
GHCND:ASN00009575,"MARRADONG, AS",2021-03-06,1898-03-01,-32.8556,250.0,116.45,0.9101,METERS
GHCND:ASN00009579,"OAKE MARSH FARM, AS",2021-03-13,1951-09-01,-33.7633,60.0,122.0675,0.9364,METERS
GHCND:ASN00009581,"MOUNT BARKER, AS",2021-03-10,1907-01-01,-34.625,300.0,117.6361,0.9223,METERS
GHCND:ASN00009584,"MYRUP, AS",2021-01-31,1907-01-01,-33.7422,60.0,121.995,0.7616,METERS
GHCND:ASN00009585,"NANNUP, AS",2021-03-12,1900-02-01,-33.9797,100.0,115.7656,0.8657,METERS
GHCND:ASN00009587,"NEWBICUP, AS",2021-03-12,1918-02-01,-33.9967,240.0,116.4253,0.9386,METERS
GHCND:ASN00009592,"PEMBERTON, AS",2021-03-12,1941-02-01,-34.4478,174.0,116.0433,0.9644,METERS
GHCND:ASN00009594,"PEPPERMINT GROVE, AS",2020-12-31,1907-01-01,-34.435,60.0,119.3628,0.9708,METERS
GHCND:ASN00009596,"PINJARRA, AS",2012-11-30,1877-01-01,-32.6272,12.0,115.8747,0.7568,METERS
GHCND:ASN00009599,"BARRETT MEADOWS, AS",2020-08-17,1914-11-01,-34.98,30.0,117.6322,0.9529,METERS
GHCND:ASN00009607,"WHITE GUMS, AS",2021-03-11,1919-11-01,-34.5475,150.0,117.9308,0.9936,METERS
GHCND:ASN00009609,"YOUNGS SIDING, AS",2021-01-31,1907-01-01,-35.0183,100.0,117.5289,0.8486,METERS
GHCND:ASN00009611,"WALPOLE, AS",2021-02-28,1951-09-01,-34.9761,20.0,116.7328,0.8046,METERS
GHCND:ASN00009613,"WARNER GLEN, AS",2021-03-12,1942-01-01,-34.1436,30.0,115.2261,0.8896,METERS
GHCND:ASN00009614,"WAROONA, AS",2015-11-02,1935-10-18,-32.8356,40.0,115.9225,0.8824,METERS
GHCND:ASN00009615,"WARRIUP, AS",2021-02-28,1919-04-01,-34.715,20.0,118.4692,0.9893,METERS
GHCND:ASN00009589,"NORNALUP, AS",2021-02-28,1913-08-01,-34.9919,60.0,116.8206,0.8043,METERS
GHCND:ASN00009590,"NORTHCLIFFE, AS",2021-03-12,1925-03-01,-34.6339,120.0,116.1236,0.9426,METERS
GHCND:ASN00009591,"PARDELUP, AS",2021-01-31,1907-01-01,-34.6361,230.0,117.3822,0.8608,METERS
GHCND:ASN00009623,"WOOGENELLUP, AS",2012-12-31,1907-01-01,-34.5303,150.0,117.8247,0.7914,METERS
GHCND:ASN00009624,"YARLOOP, AS",2015-11-30,1947-06-11,-32.9592,30.0,115.9008,0.8935,METERS
GHCND:ASN00009625,"YELLANUP, AS",2020-11-30,1928-09-01,-34.7275,175.0,117.9222,0.9003,METERS
GHCND:ASN00009626,"PLEASANT VALLEY, AS",2021-02-18,1948-08-01,-33.7106,60.0,121.5619,0.9743,METERS
GHCND:ASN00009627,"YORNUP, AS",2011-12-31,1946-01-01,-34.0772,280.0,116.2033,0.9328,METERS
GHCND:ASN00009628,"COLLIE, AS",2021-03-12,1899-01-01,-33.36,204.0,116.1467,0.8702,METERS
GHCND:ASN00009629,"MARRIWOOD, AS",2021-03-05,1957-02-01,-33.4464,30.0,115.7308,0.9598,METERS
GHCND:ASN00009633,"TAMAR, AS",2021-03-12,1947-01-01,-34.8644,90.0,118.1122,0.7896,METERS
GHCND:ASN00009636,"COWARAMUP, AS",2021-03-12,1926-03-01,-33.8358,120.0,115.0747,0.8496,METERS
GHCND:ASN00009642,"WOKALUP, AS",2021-03-04,1951-11-01,-33.1336,30.0,115.8808,0.9435,METERS
GHCND:ASN00009619,"WILGARRUP, AS",2021-03-04,1903-02-01,-34.1519,240.0,116.2042,0.9467,METERS
GHCND:ASN00009657,"ROELANDS, AS",2019-03-31,1942-02-01,-33.2964,15.0,115.7789,0.9911,METERS
GHCND:ASN00009661,"ROCKY GULLY TOWN, AS",2020-12-15,1954-01-01,-34.5097,200.0,117.0117,0.9818,METERS
